scope,disease_code,disease,plan_code,plan_name,relation,target_code,target_name,status
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-788A4C55AED14161,应用洋地黄类药物、乙酰胆碱等亦可引起窦性停搏,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-B7A5660A87DD1BA2,故应考虑心脏起搏治疗,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-F3121EC03152AC77,无症状的窦性心动过缓通常无需治疗,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,CARD-SKELETON-20260709-TREATMENTPLAN-9FCAC418A06FE88B,治疗可参照病态窦房结综合征,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_medication,MED-NDHP-CCB,非二氢吡啶类钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_procedure,PROC-CARD-B69847521FA1,临时心脏起搏,linked
心律失常,DIS-CARD-ARR-SB,窦性心动过缓,PLAN-CARD-84E0BB8F1329,窦性心动过缓治疗方案,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-SND,窦房结功能障碍,PLAN-CARD-26AF9C4155B7,窦房结功能障碍治疗方案,includes_medication,MED-CARD-669F94E52F61,异丙肾上腺素,linked
心律失常,DIS-CARD-ARR-SND,窦房结功能障碍,PLAN-CARD-26AF9C4155B7,窦房结功能障碍治疗方案,includes_medication,MED-CARD-EF0B44CD1F78,阿托品,linked
心律失常,DIS-CARD-ARR-SQTS,短QT间期综合征,PLAN-CARD-C1B0D29171C8,短QT间期综合征治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-SQTS,短QT间期综合征,PLAN-CARD-C1B0D29171C8,短QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-SQTS,短QT间期综合征,PLAN-CARD-C1B0D29171C8,短QT间期综合征治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-CARD-33087B86B32A,腺苷,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-CARD-C685CE7163F5,维拉帕米,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-BETA-BLOCKER,β受体阻滞剂,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-CARD-0D88ECB6525C,普罗帕酮,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_medication,MED-CARD-F50DC811465A,索他洛尔,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_procedure,PROC-CARD-B13C58DD2614,颈动脉窦按摩,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_procedure,PROC-CARD-69A311F01D4B,三尖瓣环峡部消融,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_procedure,PROC-CARD-4777F9B8D8F3,射频导管消融,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,includes_procedure,PROC-CARD-7FD747D740F0,同步直流电复律,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,has_treatment_component,PLAN-CARD-108E680ADD4F,同步电复律,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,has_treatment_component,PLAN-CARD-A1C4E6332D38,抗凝治疗,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,has_treatment_component,PLAN-CARD-5C9E41087192,导管消融,linked
心律失常,DIS-CARD-ARR-SVT,室上性心动过速,PLAN-CARD-18BAD30E125A,室上性心动过速治疗方案,has_treatment_component,PLAN-CARD-741F70867FDD,迷走神经刺激,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-93C891C2079D,硫酸镁,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-0D88ECB6525C,普罗帕酮,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-C9175F150C3D,美托洛尔,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-968C1FB4A035,普萘洛尔,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-CA961D8A62E7,钾剂,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-BETA-BLOCKER,β受体阻滞剂,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-F50DC811465A,索他洛尔,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-CARD-74936DD4D485,奎尼丁,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_procedure,PROC-CARD-6A8C8F96D8A0,心肺复苏,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_procedure,PROC-CARD-BA093052CBC6,导管消融,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_procedure,PROC-CARD-128A6330E583,临时起搏,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-TDP,尖端扭转型室性心动过速,PLAN-CARD-6162E45256D2,尖端扭转型室性心动过速治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-93C891C2079D,硫酸镁,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-BETA-BLOCKER,β受体阻滞剂,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-F50DC811465A,索他洛尔,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-968C1FB4A035,普萘洛尔,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-C9175F150C3D,美托洛尔,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-74936DD4D485,奎尼丁,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-0D88ECB6525C,普罗帕酮,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_procedure,PROC-CARD-BA093052CBC6,导管消融,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_procedure,PROC-CARD-6A8C8F96D8A0,心肺复苏,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,includes_procedure,PROC-CARD-128A6330E583,临时起搏,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-A694F46F1102,电复律除颤,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-VA,室性心律失常,PLAN-CARD-2DBB5F9C858E,室性心律失常治疗方案,has_treatment_component,PLAN-CARD-946BE3CB675F,ICD治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-55157DA54154,硝酸酯类药物,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-F50DC811465A,索他洛尔,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-C9175F150C3D,美托洛尔,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-0D88ECB6525C,普罗帕酮,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-93C891C2079D,硫酸镁,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-BETA-BLOCKER,β受体阻滞剂,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-91B9687BBE00,利多卡因,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-CA961D8A62E7,钾剂,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-73E3BE4E64BB,抗心律失常药物,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-74936DD4D485,奎尼丁,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-DAE0F0B68F1D,他汀类药物,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-AMIODARONE,胺碘酮,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_medication,MED-CARD-TEXT-93710567D3,洋地黄类药物,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-TEXT-D2C1F9E289,心脏再同步治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,CARD-SKELETON-20260709-PROCEDURE-B59B1385BA9A601D,植入型心律转复除颤器,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-6CC6BC610CAE,电除颤,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-BA093052CBC6,导管消融,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-36488EFD8194,同步电复律,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-6A8C8F96D8A0,心肺复苏,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-5F23E250AADD,埋藏式心脏转复除颤器,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-TEXT-23F5CDA89B,起搏器植入,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-TEXT-D9A9D30763,植入式心律转复除颤器,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,includes_procedure,PROC-CARD-TEXT-84551F84B4,射频消融术,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,has_treatment_component,PLAN-CARD-C23D6266C767,急救复苏,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,has_treatment_component,PLAN-CARD-A1C4E6332D38,抗凝治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,has_treatment_component,PLAN-CARD-8D7FDE84DC07,射频消融治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,has_treatment_component,PLAN-CARD-E01DCE98BB99,抗心律失常药物治疗,linked
心律失常,DIS-CARD-ARR-VF,心室扑动与心室颤动,PLAN-CARD-F4DFEE3BA390,心室扑动与心室颤动治疗方案,has_treatment_component,PLAN-CARD-C23D6266C767,急救复苏,linked
