review_level,review_id,batch_id,disease_code,disease_name,scenario_type,relation_type,target_type,relation_id,target_code,target_name,review_decision,overall_risk_level,reviewer_name,reviewer_role,reviewed_at,expert_comment
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-DEF3620A9350-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,treated_by_medication,,REL-DEF3620A9350,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-750EFCEC07C2-MED-CARD-TEXT-93710567D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,treated_by_medication,,REL-750EFCEC07C2,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-F8E36D815AA4-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,treated_by_medication,,REL-F8E36D815AA4,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,,includes_medication,,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-ACM,致心律失常性心肌病,,includes_medication,,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-HCM,肥厚型心肌病,,includes_medication,,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CAD-ICM,缺血性心肌病,,includes_medication,,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-117FB04044F2-MED-CARD-TEXT-EE219280A7,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-RCM,限制型心肌病,,includes_medication,,REL-PLANEXEC-117FB04044F2,MED-CARD-TEXT-EE219280A7,抗凝药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-F8A1637DF8E2-MED-CARD-36D5B18BD8D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-F8A1637DF8E2,MED-CARD-36D5B18BD8D3,β受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-F8A1637DF8E2-MED-CARD-36D5B18BD8D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-F8A1637DF8E2,MED-CARD-36D5B18BD8D3,β受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-EF495E5740DF-MED-BETA-BLOCKER,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-EF495E5740DF,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-EF495E5740DF-MED-BETA-BLOCKER,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-EF495E5740DF,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-D9DAF0BE26F4-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-D9DAF0BE26F4,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-D9DAF0BE26F4-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-D9DAF0BE26F4,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-E0AE7899ED43-MED-CARD-TEXT-93710567D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-E0AE7899ED43,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-E0AE7899ED43-MED-CARD-TEXT-93710567D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-E0AE7899ED43,MED-CARD-TEXT-93710567D3,洋地黄类药物,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-2B74BA1043B7-MED-CARD-E40082221530,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-2B74BA1043B7,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-B6DB4EE731FF-MED-CARD-C015B7A5655A,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-B6DB4EE731FF,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-2C72CC68CE7B-MED-CARD-TEXT-B905AF3E59,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-2C72CC68CE7B,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-6BA5AA434223-MED-CARD-TEXT-28E925C6DE,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-6BA5AA434223,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-29CDA552DF4B-MED-DIURETIC,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-DCM,扩张型心肌病,,includes_medication,,REL-PLANEXEC-29CDA552DF4B,MED-DIURETIC,利尿剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-2B9D4128AB9F-MED-CARD-36D5B18BD8D3,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-2B9D4128AB9F,MED-CARD-36D5B18BD8D3,β受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-BDFE50A1B293-MED-CARD-E40082221530,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-BDFE50A1B293,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-40205B71F811-MED-CARD-C015B7A5655A,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,,includes_medication,,REL-PLANEXEC-40205B71F811,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-4E37FE916F4F-MED-CARD-4FB23383386F,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-FABRY,法布雷病心肌病,,includes_medication,,REL-PLANEXEC-4E37FE916F4F,MED-CARD-4FB23383386F,阿加糖酶α,,,,,,
pharmacist,PHARM-BATCH-CARD-CM-20260622-001-REL-PLANEXEC-FBB9B93FE99A-MED-CARD-B89F68FD48F2,BATCH-CARD-CM-20260622-001,DIS-CARD-CM-FABRY,法布雷病心肌病,,includes_medication,,REL-PLANEXEC-FBB9B93FE99A,MED-CARD-B89F68FD48F2,阿加糖酶β,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-08D475FD404A1ABDA48A,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-08D475FD404A1ABDA48A,FU-CARD-F8771CA2A365,急性冠脉综合征随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-7687A041CF527C477E4A,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-7687A041CF527C477E4A,FU-CARD-ED1B0E900769,急性心肌梗死随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-927F78F216096F63B424,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-927F78F216096F63B424,FU-CARD-0841C3FAD521,慢性冠脉综合征随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-27A49CE0848A68B3D042,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-27A49CE0848A68B3D042,FU-CARD-AF9070949AB7,缺血性心肌病随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-F734D6A18A4BD8B75B3B,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-F734D6A18A4BD8B75B3B,FU-CARD-E0E295CC2D2E,非ST段抬高型心肌梗死随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-FEDA6DECD0D642C46B0D,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-FEDA6DECD0D642C46B0D,FU-CARD-53E0DA55CCC2,陈旧性心肌梗死随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-370A3E2194C442389CEA,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-370A3E2194C442389CEA,FU-CARD-22A2B8A765AC,稳定型心绞痛随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-09F1A728FD090E8CAE7B,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-09F1A728FD090E8CAE7B,FU-CARD-CE3E83B4C5CE,ST段抬高型心肌梗死随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-C019F44C195F18DF4309,BATCH-CARD-CAD-20260623-001,,,,has_follow_up,FollowUp,REL-C019F44C195F18DF4309,FU-CARD-0F81C23E250E,不稳定型心绞痛随访方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-2891375C280C5795EDF4,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-2891375C280C5795EDF4,PLAN-CARD-16BF65CB29FE,急性冠脉综合征治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-3EADF13F934DBBF64295,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-3EADF13F934DBBF64295,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-BA3B9903A5C7F89E878A,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-BA3B9903A5C7F89E878A,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-FC06D851FDE4B1568256,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-FC06D851FDE4B1568256,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-AFFE20E5D96AA6A3349E,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-AFFE20E5D96AA6A3349E,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-C807BF859C81F14CCEAA,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-C807BF859C81F14CCEAA,PLAN-CARD-83DC54FD93C2,急性心肌梗死治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-EE99F7C91997B97E6A24,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-EE99F7C91997B97E6A24,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-948058ED37843BF05954,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-948058ED37843BF05954,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-620980680D668D215A27,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-620980680D668D215A27,PLAN-CARD-89D4C114E515,慢性冠脉综合征治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-BDA530FB9177BEB7057C,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-BDA530FB9177BEB7057C,PLAN-CARD-260280003FF2,缺血性心肌病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-4BB4ADE8C518574D8E5A,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-4BB4ADE8C518574D8E5A,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-F8F05EF78AB6B4197EFE,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-F8F05EF78AB6B4197EFE,PLAN-CARD-2CEC4722F549,非ST段抬高型心肌梗死治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-284AE57EAF09B65F2B79,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-284AE57EAF09B65F2B79,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-50E004817C1F15374C88,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-50E004817C1F15374C88,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-79772D4313EEABD73A0E,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-79772D4313EEABD73A0E,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-A48A5AA5F5F04AA3D618,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-A48A5AA5F5F04AA3D618,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-3C661506EF911BFAAB5B,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-3C661506EF911BFAAB5B,PLAN-CARD-9ACFEF0709E2,陈旧性心肌梗死治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-1E96353464AE61679020,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-1E96353464AE61679020,PLAN-CARD-65EBD0DFC019,隐匿性冠心病治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-8C2073B184F2C1EA779A,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-8C2073B184F2C1EA779A,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-FC35EDD94933D577D59A,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-FC35EDD94933D577D59A,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-33E32B6D351DA12E4EB2,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-33E32B6D351DA12E4EB2,PLAN-CARD-DDD036288AF3,稳定型心绞痛治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-0A7992BD3D077FEFAB7D,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-0A7992BD3D077FEFAB7D,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-FCBA22B459ED0D7E2CF2,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-FCBA22B459ED0D7E2CF2,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-60A2C1354A3011995908,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-60A2C1354A3011995908,PLAN-CARD-46086B93DD2D,ST段抬高型心肌梗死治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-3D4C15CD37CFE9A83047,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-3D4C15CD37CFE9A83047,PLAN-CARD-3972CBC8228B,再灌注治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-6BC447DB2934FA52D3AF,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-6BC447DB2934FA52D3AF,PLAN-CARD-42FD049DCDB5,抗血小板治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-33D79D702486BCB1B570,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-33D79D702486BCB1B570,PLAN-CARD-8B4C35522D9A,不稳定型心绞痛治疗方案,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-CC481279BBBB7BB5E555,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-CC481279BBBB7BB5E555,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-A5E64DCA51F4D835CB93,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-A5E64DCA51F4D835CB93,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B95994CAFEA7A335C1FE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-B95994CAFEA7A335C1FE,MED-CARD-0D29A60A2A91,普拉格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B37CEAC69C68BFB52805,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-B37CEAC69C68BFB52805,MED-CARD-498184546A72,阿托伐他汀,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-164DA3F31A9C0CCB2195,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-164DA3F31A9C0CCB2195,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D97435738FE1708F3B28,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-D97435738FE1708F3B28,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D36FC7390CD4D2C59923,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-D36FC7390CD4D2C59923,MED-CARD-CC1DDBE4EFA8,硝酸甘油,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-85190446EDD97315E6EE,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-85190446EDD97315E6EE,MED-CARD-DAE0F0B68F1D,他汀类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-F88C330FBC3CE2434DEB,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-F88C330FBC3CE2434DEB,MED-CARD-DB0416905798,瑞舒伐他汀,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D10D2EFAEFFB4888DB52,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-D10D2EFAEFFB4888DB52,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-A6DE75F4CAC00727D46F,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-A6DE75F4CAC00727D46F,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-CD749099B5034EEA70A1,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-CD749099B5034EEA70A1,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B085E67FB2D744E6C803,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-B085E67FB2D744E6C803,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-58E53310C1756CB98B7E,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-58E53310C1756CB98B7E,MED-CARD-498184546A72,阿托伐他汀,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-35A7680DB4B2E37EFC0F,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-35A7680DB4B2E37EFC0F,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D0793307448F7070F2D5,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-D0793307448F7070F2D5,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-EBCFE3F841554FAAD067,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-EBCFE3F841554FAAD067,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-435B67A7F0E669468552,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-435B67A7F0E669468552,MED-CARD-C9175F150C3D,美托洛尔,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-664382F2B57760EEEEE4,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-664382F2B57760EEEEE4,MED-CARD-CC1DDBE4EFA8,硝酸甘油,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-3E5FB42580F357BD9034,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-3E5FB42580F357BD9034,MED-CARD-DAE0F0B68F1D,他汀类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-4624CEDC75994A908628,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-4624CEDC75994A908628,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-1E13F1CEA31D15C8DA50,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-AMI,急性心肌梗死,,treated_by_medication,Medication,REL-1E13F1CEA31D15C8DA50,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-AC0D1E52B666B7C2C4AF,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-AC0D1E52B666B7C2C4AF,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-CA7AEFD7D53B64FDDC3E,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-CA7AEFD7D53B64FDDC3E,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-0379061B31D469489B06,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-0379061B31D469489B06,MED-CARD-0D29A60A2A91,普拉格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-FF75C197CAD5D1180AFB,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-FF75C197CAD5D1180AFB,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-026406C403E2C7C60677,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-026406C403E2C7C60677,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
